backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_activity_loss,best_test_next_remaining_time_loss,train_next_remaining_time_loss,best_test_next_activity_acc,test_next_activity_acc,train_next_activity_acc,best_train_next_time_to_next_event_loss,test_next_activity_loss,test_next_remaining_time_loss,test_next_time_to_next_event_loss,_wandb.runtime,train_next_time_to_next_event_loss,best_test_next_activity_loss,train_next_activity_loss,_timestamp,best_train_next_activity_acc,_step,_runtime,best_test_next_time_to_next_event_loss,best_train_next_remaining_time_loss,few_shot_k
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,2614477845,377877,0.1,y0ho6tga,sunny-pyramid-252,1.996491681612455,0.8185573126033463,0.6960973592904898,0.2537991762533731,0.2537991762533731,0.5461538461538461,0.5932122189265031,2.3185017567740096,0.8185573126033463,0.7922612211782474,237,0.5932122189265031,2.3185017567740096,1.996491681612455,1764239363.027011,0.5461538461538461,9,222.791946443,0.7922612211782474,0.6960973592904898,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,2614477845,377877,0.1,n77bl4qn,blooming-firebrand-253,1.9532054644364576,0.7167140746418005,1.0196289906134972,0.36046016190881974,0.36031813662831985,0.49230769230769234,0.8203026253443498,2.236434967946878,0.7167140746418005,0.805136630826673,240,0.8203026253443498,2.236434967946878,1.9532054644364576,1764239781.4743402,0.49230769230769234,9,226.789604302,0.805136630826673,1.0196289906134972,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,2614477845,377877,0.1,gue6dto1,radiant-pine-254,2.0027341842651367,0.8478437367360576,0.9191651674417348,0.3365999147848317,0.3365999147848317,0.47692307692307695,1.0527215787997612,2.3748453522487014,0.8478437367360576,0.8839785272874305,253,1.0527215787997612,2.3748453522487014,2.0027341842651367,1764240181.8946807,0.47692307692307695,9,238.833924236,0.8839785272874305,0.9191651674417348,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,2614477845,377877,0.1,npob7kq2,revived-glade-255,1.9944160204667312,0.9629106126781756,0.8570752065915328,0.30308194858684845,0.30308194858684845,0.49230769230769234,1.4889243309314435,2.228550652383556,0.9629106126781756,0.846103148507117,255,1.4889243309314435,2.228550652383556,1.9944160204667312,1764240578.121676,0.49230769230769234,9,239.717945632,0.846103148507117,0.8570752065915328,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,2614477845,377877,0.1,2z80gmh9,generous-fog-256,2.0370442225382877,0.8260511976127478,0.9165586086419912,0.3976707853998011,0.3976707853998011,0.43846153846153846,0.6647057890892029,1.9620373236525213,0.8260511976127478,0.8691460737161484,253,0.6647057890892029,1.9620373236525213,2.0370442225382877,1764240991.9423175,0.43846153846153846,9,238.071900448,0.8691460737161484,0.9165586086419912,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,41,sum,2946745365,332403477,0.1,lmz09iyk,drawn-brook-257,1.500336349927462,0.9088021932449416,1.1055356887670664,0.5030535435307485,0.3881550916063059,0.4692307692307692,0.8072040484501766,1.8211436705771469,1.0493484622222289,2.375548767037833,217,1.3724722165327805,1.7201600732357727,1.500336349927462,1764241371.9865398,0.5076923076923077,9,217.52794651,0.8948956411546172,0.978135503255404,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,42,sum,2946745365,332403477,0.1,6o09udie,silver-spaceship-258,1.442615873997028,0.87761919743262,1.202201866186582,0.38829711688680585,0.3042181508308479,0.5538461538461539,0.9069341104764204,2.2862205890037344,1.384350080480631,1.627768356578964,203,1.3431075811386108,2.1064821776130156,1.442615873997028,1764241714.414883,0.5538461538461539,9,203.532158782,0.954968337595522,1.202201866186582,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,43,sum,2946745365,332403477,0.1,pcfw5h4p,absurd-bee-259,1.4409598643963153,0.8432726427296857,1.4774350771537197,0.5090186053117455,0.43218292856128393,0.5307692307692308,1.531881884428171,2.007016466246666,0.8924179669046856,2.1590211291557653,230,1.6683350232931284,1.6070869520566895,1.4409598643963153,1764242037.1873336,0.5307692307692308,9,230.05370173,0.8937232504174073,1.2026739065463727,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,44,sum,2946745365,332403477,0.1,0uym4ch8,elated-pond-260,1.4541578916402964,0.969927626193848,1.0211178816281832,0.5291861951427355,0.3757988922028121,0.5538461538461539,1.6696738669505486,1.9793278651216493,1.461935243998006,0.9730492323539656,234,2.011827940852023,1.6431079946311251,1.4541578916402964,1764242382.2246933,0.5538461538461539,9,213.921340671,0.9730492323539656,1.018541226020226,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,512,5e-05,nep,1,256,lstm,45,sum,2946745365,332403477,0.1,bik7wxzk,colorful-dream-261,1.4591515486056987,0.8148897641288542,1.160869095875667,0.4665530464422667,0.3999431898878,0.4846153846153846,0.9132530625049884,1.8203735178191796,1.122385067554415,1.8103320088310009,235,0.9498694233023204,1.762237725991313,1.4591515486056987,1764242774.4685266,0.5076923076923077,9,235.086027536,0.9648382621399976,1.1118603830154126,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,41,sum,2946786846,332444958,0.1,vybok875,effortless-dust-262,0.3541810606491851,0.6627210627323956,0.5459368246519863,0.8575735378897321,0.8369958152752627,0.8592383554911897,0.5820672978711141,0.464569509408181,1.433445114126014,0.934221689166534,16041,0.5928436035325614,0.4058814574532764,0.3842647400798773,1764259368.2418432,0.8717313904411591,9,16041.719267462,0.8308278906288044,0.5459368246519863,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,42,sum,2946786846,332444958,0.1,kiz6uhx6,iconic-cosmos-264,0.37856084488396446,0.6708448057143441,0.5537265012152675,0.8557049938619515,0.8155092545492774,0.8528199610577692,0.5949831784943401,0.4986922812167066,1.393086937404439,0.9281477682273916,13503,0.6174788800244452,0.4069353949118834,0.4069362913196364,1764296465.710027,0.8658354523218281,9,13503.254658355,0.8009142962636011,0.549818134631075,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,43,sum,2946786846,332444958,0.1,uolexlvk,morning-moon-266,0.3686793996544723,0.6298520611102542,0.544918844619497,0.8530700415759525,0.8483257709863606,0.8652906582080865,0.5812078041638709,0.4416453517478355,1.3277475533623928,0.9056928868028276,13429,0.5812078041638709,0.4084762614742003,0.3714667056663704,1764311938.251405,0.8676522600268798,9,13429.714705888,0.7624606193185282,0.544918844619497,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,44,sum,2946786846,332444958,0.1,nl8f10o7,elated-aardvark-270,0.44239937058183726,0.6633363331744617,0.5540573526687039,0.8236616680570533,0.7492861551400221,0.8158496616443847,0.6414204637299077,0.6930039536783911,1.2133837984548088,1.033663240047844,13388,0.6731655912814144,0.4745781785868189,0.5003573383717266,1764450093.3976948,0.8419153918608504,9,13388.907828284,0.8120735878546314,0.5540573526687039,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,45,sum,2946786846,332444958,0.1,4ugnumtn,different-elevator-271,0.4522766894466474,0.6232752602482043,0.549064985703584,0.8239160070807984,0.8122231943624908,0.8282012238632231,0.6141235434113937,0.5250718066198523,1.1086998771270438,0.8837525937214423,13396,0.6302056305241093,0.48740022499292024,0.46138778425983185,1764463848.780892,0.8342212608695113,9,13396.651728677,0.824057384419584,0.549064985703584,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,156132894,0.1,ryhemyep,vague-snowball-272,0.3302869764762946,1.8969342429696072,0.554706376921311,0.8639455782312925,0.8620499047076458,0.87780106700223,0.5504633853579871,0.3799406920402314,2.3619139695755984,0.9072792454948122,10251,0.5504633853579871,0.3799406920402314,0.3302869764762946,1764474356.7506554,0.87780106700223,9,10251.854880151,0.854740788708434,0.554706376921311,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,156132894,0.1,pfedkgcp,skilled-sky-273,0.32788895821632863,1.7979633662133088,0.5534444033514708,0.8599778894608691,0.8599778894608691,0.8793374112227588,0.5511311313940945,0.3770915052706936,2.8587518145934387,1.0219341941219433,10223,0.5511311313940945,0.3770915052706936,0.32788895821632863,1764484962.699982,0.8793374112227588,9,10223.022247436,0.8633011338840811,0.5534444033514708,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,156132894,0.1,xqvml2vf,icy-smoke-274,0.33550440796928704,1.7327754264237143,0.5468852284440124,0.8637692365081626,0.8624466735846881,0.8772748877215321,0.5546029702682981,0.406246073325674,2.0442092989115253,0.9543705912556322,10219,0.5546029702682981,0.4058410231525285,0.33550440796928704,1764495455.386536,0.8772748877215321,9,10219.530422715,0.8648034984873145,0.5468852284440124,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,156132894,0.1,otoobcev,unique-aardvark-276,0.33377129006181266,1.8505298694888443,0.546922856954068,0.8609918543688662,0.8561187186739102,0.8783272462829281,0.5543864102994859,0.41079863041697745,2.0573701191198803,0.947350726815612,8700,0.5543864102994859,0.40174926505398406,0.33377129006181266,1764650069.6428592,0.8783272462829281,9,8700.486575229,0.8232225052418967,0.546922856954068,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,78276126,0.1,kpt7dg6n,dainty-glade-277,0.35009985732656823,1.7796351372083523,0.5478265887351591,0.8611275018481969,0.8611275018481969,0.8733037233389054,0.5644511416825527,0.4121401137121212,1.7796351372083523,0.991998735912284,8488,0.5644511416825527,0.4121401137121212,0.35009985732656823,1764658992.0161922,0.8733037233389054,9,8447.154132988,0.8517047430265058,0.5478265887351591,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,-1,5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,78276126,0.1,9jx0s7em,cool-shadow-278,0.3406938935521979,1.9288126408979824,0.5539480070533229,0.8589401862439892,0.851330362653536,0.8756144446140463,0.5679616891400275,0.4268848132571645,1.936953388507275,1.0763790305954546,8653,0.5679616891400275,0.4001005266919069,0.3406938935521979,1764668061.0951295,0.8760959482954397,9,8610.006077486,0.9560602221887166,0.5539480070533229,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,419358,0.1,iff0wqdw,crimson-aardvark-279,0.4272215680153548,1.0534735241077673,0.5605053609389481,0.8430083897965966,0.8430083897965966,0.8567551367631784,0.6740467972142965,0.45102990516336966,1.3302833673866543,0.8333449323250056,8531,0.6740467972142965,0.45102990516336966,0.4272215680153548,1764676948.6460512,0.8567551367631784,9,8490.944629621,0.8333449323250056,0.5605053609389481,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,0,freeze,,5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,419358,0.1,0ezjbw1h,rural-sun-280,,1.3172225507655393,,0.036109358997836426,0.036109358997836426,,,4.766535316995244,1.3172225507655393,1.376633887352693,167,,4.766535316995244,,1764677515.418538,,0,126.121444717,1.376633887352693,,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI17,,5e-05,nep,1,,lstm,45,sum,2614519326,419358,0.1,po4m3q46,comfy-resonance-281,2.107051765918732,0.8056400668870816,0.5880149871110916,0.1441322291628516,0.1441322291628516,0.575,2.523048779964447,2.9674759622632156,0.8056400668870816,1.2990722034787665,1865,2.523048779964447,2.9674759622632156,2.107051765918732,1764679518.2726882,0.575,9,1824.877884723,1.2436871786026549,0.5880149871110916,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,45,sum,2946786846,332444958,0.1,h0zrdaej,noble-puddle-282,1.651204069852829,0.8311107240758211,0.9289564940333368,0.1879938416044384,0.15284079733588352,0.495,2.8987088853120806,3.0351133011053335,1.927345256629615,1.4673840340641686,1999,3.1606574618816374,2.687066433929239,1.817304704785347,1764682021.526718,0.54,9,1999.44382109,1.2440787983977522,0.8168628072738647,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,78276126,0.1,xbmt8uwb,northern-lake-283,0.3421056078591412,1.6696028410743602,0.5478158007942613,0.8635555917282167,0.8635555917282167,0.8778978641340566,0.5634660914173462,0.408147057454553,1.9437790934565613,0.9252016498919275,9896,0.5634660914173462,0.408147057454553,0.3421056078591412,1764696735.059076,0.8778978641340566,9,9896.0691309,0.8868270748825425,0.5478158007942613,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,-1,5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,78276126,0.1,mzjy39q7,fresh-pyramid-285,0.34070646944322713,2.047373839331068,0.5548635033467876,0.85716659545174,0.8551352744487626,0.8765563551660505,0.5631376259267248,0.4174221070331312,2.047373839331068,0.9753272077103112,10016,0.5641912236544017,0.40868719822296057,0.34070646944322713,1764747058.719492,0.8768157218397908,9,10005.875868562,0.9400244608232718,0.5548635033467876,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,419358,0.1,ceqa2vf0,dutiful-bird-286,0.47278099267265633,0.9858701209254328,0.5603119493412974,0.8275988361446274,0.8275988361446274,0.8431663086413778,0.6540735826698842,0.5067339822959317,1.2605363589284404,0.8274021916971569,9657,0.6540735826698842,0.5067339822959317,0.47278099267265633,1764757026.217779,0.8431663086413778,9,9647.744736875,0.8274021916971569,0.5603119493412974,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,0,freeze,,5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,419358,0.1,bsf78ttw,vivid-armadillo-287,,2.617899202289662,,0.013435882827707354,0.013435882827707354,,,4.5979536716285425,2.617899202289662,2.640351417790865,159,,4.5979536716285425,,1764757474.445723,,0,149.252076382,2.640351417790865,,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI17,,5e-05,nep,1,,lstm,44,sum,2614519326,419358,0.1,40itx3d4,vocal-bush-288,2.1492367935180665,0.7464242808236244,0.48839839577674865,0.10829077393669331,0.10829077393669331,0.51,3.087851993367076,3.0760652362027305,0.7464242808236244,1.142547924828201,1646,3.087851993367076,3.0760652362027305,2.1492367935180665,1764759163.749402,0.51,9,1636.141255506,1.142547924828201,0.48839839577674865,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,512,5e-05,nep,1,256,lstm,44,sum,2946786846,332444958,0.1,th0npuy6,bright-frog-289,1.5943510270118713,0.7124693274288578,0.8504518663883209,0.1642250120387138,0.1642250120387138,0.47,3.3475406486541033,2.5920755187378512,0.7565197782516285,1.1477375529472664,2028,3.5365048450231553,2.5920755187378512,1.5952553379535674,1764761468.5559244,0.545,9,2014.603890526,1.1477375529472664,0.7567378550767898,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI17,,5e-05,nep,1,,lstm,41,sum,2614519326,156132894,0.1,sf0q52s9,lilac-resonance-290,0.33156218909437835,2.376711501633807,0.5539044375003078,0.8610291574256821,0.8461588025040525,0.8779735644551004,0.5533204314823832,0.4265973172255818,2.376711501633807,1.101064935727502,10113,0.5533204314823832,0.38985278008577473,0.33156218909437835,1764789328.3848207,0.8779735644551004,9,10113.872997016,0.8187602514791834,0.5539044375003078,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI17,,5e-05,nep,1,,lstm,42,sum,2614519326,156132894,0.1,99yi8xjc,peach-shape-292,0.33075370340312055,2.2907671504901947,0.5529763359697675,0.8581364749289546,0.8464674005195298,0.8789713195062353,0.5620404572400358,0.4269560832667987,2.513301916660136,1.173473511243083,10267,0.5640118010742431,0.39678674469251835,0.33075370340312055,1764789740.980542,0.8789713195062353,9,10267.808127634,0.8793190057110428,0.5529763359697675,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI17,,5e-05,nep,1,,lstm,41,sum,2614519326,156132894,0.1,j1zk1vfb,hearty-darkness-293,0.3343027040258007,1.855545624373541,0.5467895006368618,0.8673876330193094,0.8673876330193094,0.8781497848745795,0.5520091799380723,0.391407298173072,2.0961671287539776,0.9197107625755836,10104,0.5520091799380723,0.391407298173072,0.3343027040258007,1764799773.3828528,0.8781497848745795,9,10104.594979782,0.8627555429789517,0.5467895006368618,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI17,,5e-05,nep,1,,lstm,42,sum,2614519326,156132894,0.1,9a8ayept,resilient-silence-294,0.3350642227591318,1.8098284049803215,0.5478635563413827,0.8603237905331624,0.8603237905331624,0.8780405778540572,0.5552277536947593,0.4078806460204083,1.8098284049803215,0.8661151223412266,10265,0.5552277536947593,0.4078806460204083,0.3350642227591318,1764800057.636944,0.8780405778540572,9,10256.608400959,0.8052145059989327,0.5478635563413827,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI17,,5e-05,nep,1,,lstm,41,sum,2614519326,78276126,0.1,dcn32kg8,ethereal-pine-295,0.36179989326895073,1.7993592515244892,0.547347658288762,0.8474067593138951,0.8474067593138951,0.86817223436323,0.5691730992114522,0.4287860682085665,1.7993592515244892,1.0500829190339405,9745,0.570183863042123,0.4287860682085665,0.36179989326895073,1764809788.749218,0.86817223436323,9,9745.785021641,0.851738089551896,0.547347658288762,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI17,,5e-05,nep,1,,lstm,42,sum,2614519326,78276126,0.1,yofw5oyy,giddy-serenity-296,0.3526856076898171,1.6584879755217847,0.5485469954894605,0.8547351143847369,0.8533040334777979,0.8738720962411688,0.5667938344361965,0.4087444385651175,1.8022874508265885,0.9243557804425978,9891,0.5667938344361965,0.4087444385651175,0.3526856076898171,1764810141.1329908,0.8738720962411688,9,9891.434706075,0.8541836594701854,0.5485469954894605,
