backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,train_next_activity_loss,test_next_time_to_next_event_loss,_step,train_next_remaining_time_loss,best_train_next_remaining_time_loss,train_next_time_to_next_event_loss,_wandb.runtime,best_train_next_time_to_next_event_loss,_timestamp,best_test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_remaining_time_loss,best_test_next_remaining_time_loss,_runtime,best_test_next_activity_loss,best_train_next_activity_acc,best_train_next_activity_loss,train_next_activity_acc,test_next_activity_acc,test_next_activity_loss
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,256,BPI20RequestForPayment,,0.0001,nep,1,,lstm,41,sum,304917,304917,0.01,6wbp0xk3,dainty-rain-1612,0.3854818971414685,0.7322937520182518,24,0.5745199960518951,0.5745199960518951,0.690180810114663,33,0.690180810114663,1764148857.7001295,0.7322937520182518,0.8896463570515551,0.6689410193402259,0.6689410193402259,33.987988415,0.37066812451599235,0.8674128282393456,0.3854818971414685,0.8674128282393456,0.8858116744780571,0.3714277955250143
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,256,BPI20RequestForPayment,,0.0001,nep,1,,lstm,42,sum,304917,304917,0.01,5p78102w,drawn-energy-1613,0.37759194991940626,0.7325542736012833,24,0.5758725399915586,0.5758725399915586,0.6894134352343687,34,0.6894134352343687,1764148902.2671866,0.7325542736012833,0.8912086351370544,0.6635761025310528,0.6635761025310528,34.443710714,0.3773593318816224,0.8673267326732673,0.37759194991940626,0.8673267326732673,0.8787104104530606,0.3804424008495546
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,256,BPI20RequestForPayment,,0.0001,nep,1,,lstm,43,sum,304917,304917,0.01,wb3iovkh,eager-valley-1614,0.3831387434034475,0.7362533154058923,24,0.5754271444451229,0.5754271444451229,0.6904520733521716,34,0.6904520733521716,1764148946.2154844,0.7362533154058923,0.8414997869620793,0.6911598719448008,0.6705292770934027,34.215640738,0.4685889361782044,0.8699526474386569,0.3831387434034475,0.8699526474386569,0.7991762533731004,0.47571190567352506
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,256,BPI20RequestForPayment,,0.0001,nep,1,,lstm,44,sum,304917,304917,0.01,998z8caw,atomic-butterfly-1615,0.379262873123701,0.7349159868920565,24,0.5755376596569861,0.5755376596569861,0.6900925909297712,34,0.6900925909297712,1764148990.287209,0.7326721249106187,0.861809402073569,0.6693536167608001,0.6666559201210606,34.151549922,0.4189124381638711,0.8695221696082652,0.379262873123701,0.8695221696082652,0.8470387729015765,0.41906633798311826
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,256,BPI20RequestForPayment,,0.0001,nep,1,,lstm,45,sum,304917,304917,0.01,djlw8dl1,whole-universe-1616,0.3838313590027985,0.728125924228386,24,0.5757683214112904,0.5757683214112904,0.6902203873935261,33,0.6902203873935261,1764149033.7525525,0.728125924228386,0.8896463570515551,0.6485974002063927,0.6465907390103085,33.761450767,0.3727139385057061,0.8659061558329746,0.3838313590027985,0.8659061558329746,0.887942053685556,0.37486127946309417
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI12,,0.0001,nep,1,,lstm,41,sum,1137437,1137437,0.01,emqceslt,vivid-water-1617,0.412950239346541,1.3622758876674,24,0.6319612531334377,0.6319612531334377,0.6491695454427598,69,0.6491695454427598,1764149115.471922,1.3499100278846734,0.7482306262510724,2.497821149517203,2.108804923996504,69.318763106,0.8673286469350177,0.8446225307539176,0.412950239346541,0.8446225307539176,0.7482306262510724,0.8673286469350177
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI12,,0.0001,nep,1,,lstm,42,sum,1137437,1137437,0.01,h5c0njoq,dauntless-totem-1618,0.414428532382174,1.3594202009445946,24,0.6212309057670813,0.6212309057670813,0.6441559712310377,69,0.6441559712310377,1764149197.5811908,1.3594202009445946,0.7318773234200744,1.9679964242371484,1.9679964242371484,69.099485897,0.8537507082415814,0.8445289503683664,0.414428532382174,0.8445289503683664,0.7228517300543322,0.8593617249189666
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI12,,0.0001,nep,1,,lstm,43,sum,1137437,1137437,0.01,6ve5zab4,lyric-music-1619,0.4133298996832588,1.3357469380362088,24,0.6213169330424729,0.6213169330424729,0.6482376654887052,68,0.6482376654887052,1764149278.874097,1.3357469380362088,0.7704103517300543,2.473461651473104,2.0291419306976097,68.549438193,0.8218894295941975,0.8452265496061117,0.4133298996832588,0.8452265496061117,0.7535387474978553,0.8412562159766529
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI12,,0.0001,nep,1,,lstm,44,sum,1137437,1137437,0.01,y3vq780m,quiet-tree-1620,0.4142594964532679,1.3157920874388926,24,0.6225710799429044,0.6225710799429044,0.643475260711618,69,0.643475260711618,1764149361.4841795,1.312373543811724,0.7515191592793823,2.0436523451970787,1.9643016880176256,69.465939036,0.8829799020907386,0.8439844826706141,0.4142594964532679,0.8439844826706141,0.7515191592793823,0.8829799020907386
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI12,,0.0001,nep,1,,lstm,45,sum,1137437,1137437,0.01,lolq26xn,leafy-oath-1621,0.41554169416886005,1.313534285789017,24,0.6243771799110907,0.6243771799110907,0.6567411043019011,69,0.6567411043019011,1764149444.6168976,1.313534285789017,0.7582749499571061,2.1227789807394637,2.0233615952660298,69.936066851,0.7767734156017614,0.8425807768873462,0.41554169416886005,0.8425807768873462,0.7506791535601944,0.7928612350838028
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI17,,0.0001,nep,1,,lstm,41,sum,1137982,1137982,0.01,aoupeqpb,wise-dawn-1622,0.3091166114684755,1.009965748291173,20,0.5231652827592654,0.5231652827592654,0.5281121724440176,200,0.5281121724440176,1764149672.141359,0.7661210841468804,0.8542196539632803,1.6953702909262225,1.1322581789849813,200.974426927,0.4012951913211988,0.8855076078822649,0.3091166114684755,0.8855076078822649,0.85181191120516,0.41402744672998304
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI17,,0.0001,nep,1,,lstm,42,sum,1137982,1137982,0.01,m3dvccyi,zesty-waterfall-1623,0.3083528925343656,0.9705538744811352,21,0.5225292410077776,0.5225292410077776,0.5282875219974367,205,0.5282875219974367,1764149901.0628366,0.7640017862241228,0.8562984515840234,1.492371007634052,1.1245958480883085,205.404060275,0.39206339325736256,0.8855932361142653,0.3083528925343656,0.8855932361142653,0.8562984515840234,0.39206339325736256
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI17,,0.0001,nep,1,,lstm,43,sum,1137982,1137982,0.01,c8ds64nk,dutiful-pyramid-1624,0.3075004391846278,0.9408909427449476,21,0.5223405735471957,0.5223405735471957,0.5275242177993226,206,0.5275242177993226,1764150131.3911867,0.753639865990921,0.8645526007012975,1.3077417035074093,0.90384975742813,206.484144245,0.3785998547864922,0.8855646933702651,0.3075004391846278,0.8855646933702651,0.8601983166147815,0.3785998547864922
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI17,,0.0001,nep,1,,lstm,44,sum,1137982,1137982,0.01,ua4jehhd,fluent-leaf-1625,0.3115381187982551,0.9723586828633732,20,0.5235459620787783,0.5235459620787783,0.5289566809351423,194,0.5289566809351423,1764150349.6239195,0.7809260611272448,0.8626060593729017,1.2646094150468052,1.144638744666299,194.521570303,0.388933316184326,0.8847220619278265,0.3115381187982551,0.8847220619278265,0.8609477689380837,0.388933316184326
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI17,,0.0001,nep,1,,lstm,45,sum,1137982,1137982,0.01,gocei3dm,classic-bush-1626,0.3090834300892604,0.9527136097338168,21,0.5226938675660016,0.5226938675660016,0.5281339026635785,202,0.5281339026635785,1764150578.091645,0.7511224649875509,0.8681370853426116,1.421661281327613,0.9597272639358976,202.288731655,0.37288740952385985,0.8855646933702651,0.3090834300892604,0.8855646933702651,0.8664686213468438,0.37288740952385985
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,41,sum,1140162,1140162,0.01,n2o5eszm,usual-darkness-1627,0.588936571771286,1.1843913289816073,24,0.6162819071208939,0.6162819071208939,0.6663355932700054,11,0.6663355932700054,1764150598.960038,1.159756000820953,0.6936633663366336,1.1321276585418398,0.9800915083554712,11.722308235,0.9465748877100424,0.8320224719101124,0.588936571771286,0.8320224719101124,0.6936633663366336,0.9465748877100424
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,42,sum,1140162,1140162,0.01,vgvp8ycz,rosy-voice-1628,0.6388272549775655,1.1962150868330852,24,0.6192801554997762,0.6192801554997762,0.6783976949556043,11,0.6783976949556043,1764150619.3351638,1.1823416548436232,0.6724752475247525,1.0159365593560852,0.9197208391321768,11.78835018,1.00772365588953,0.8117977528089888,0.6388272549775655,0.8117977528089888,0.6724752475247525,1.00772365588953
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,43,sum,1140162,1140162,0.01,3f8jx6h6,celestial-resonance-1629,0.6382730098252886,1.1505242353382676,24,0.6311504042550419,0.6311504042550419,0.6780061544996969,11,0.6780061544996969,1764150639.5425937,1.1426372743361066,0.6782178217821783,1.0100102672010365,0.9460501595298842,11.769718338,0.9876084433451736,0.8281835205992509,0.6382730098252886,0.8281835205992509,0.6782178217821783,0.9876084433451736
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,44,sum,1140162,1140162,0.01,bhdq7m6n,generous-sun-1630,0.5846008193626833,1.2053312275197243,24,0.6135904072822257,0.6135904072822257,0.669419910666648,11,0.669419910666648,1764150660.567348,1.1785508905542958,0.6883168316831683,1.0340584872028615,0.9736879671682226,11.645965693,0.9670291075376,0.8351123595505618,0.5846008193626833,0.8351123595505618,0.6883168316831683,0.9670291075376
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20PrepaidTravelCosts,,0.0001,nep,1,,lstm,45,sum,1140162,1140162,0.01,d9tsw2c7,snowy-oath-1631,0.6201681980033046,1.1875989866728829,24,0.6229793611090728,0.6229793611090728,0.6655191782261994,11,0.6655191782261994,1764150681.3944268,1.1804549535430304,0.6893069306930693,0.990223470442366,0.9506411153963296,11.740941764,0.9776875586556916,0.8281835205992509,0.6201681980033046,0.8281835205992509,0.6893069306930693,0.9776875586556916
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0001,nep,1,,lstm,41,sum,1151607,1151607,0.01,d0sjeuel,genial-mountain-1632,0.6133907460326278,0.953682826749702,24,0.5045673770817037,0.5045673770817037,0.694894830871462,42,0.694894830871462,1764150735.1354716,0.9197899733917624,0.6897190490892251,0.8790781167746694,0.798670470239793,42.842098197,0.9781234166474208,0.8132348972589537,0.6133907460326278,0.8132348972589537,0.6897190490892251,0.9781234166474208
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0001,nep,1,,lstm,42,sum,1151607,1151607,0.01,kk7tj1a1,glad-wave-1633,0.6080133976438712,0.9463348285030826,24,0.49932994009410825,0.49932994009410825,0.6911084796345645,43,0.6911084796345645,1764150789.740344,0.9463348285030826,0.7060203766594628,0.9106500336475378,0.7960018484192742,43.455921892,0.9880718621032848,0.8169358880450287,0.6080133976438712,0.8169358880450287,0.7060203766594628,0.9880718621032848
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0001,nep,1,,lstm,43,sum,1151607,1151607,0.01,xss7vilw,glamorous-morning-1634,0.6255031282594125,0.8976571745252713,24,0.5021579493452016,0.5021579493452016,0.6941349157928028,42,0.6941349157928028,1764150843.6663404,0.8976571745252713,0.6476999073788207,0.8314281950029336,0.8139066408209759,42.56724533,1.0946815403569956,0.8109025020239793,0.6255031282594125,0.8109025020239793,0.6476999073788207,1.0946815403569956
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0001,nep,1,,lstm,44,sum,1151607,1151607,0.01,lww64369,whole-thunder-1635,0.6407991924982237,0.896862217996473,24,0.5054637668191516,0.5054637668191516,0.7005047931433634,43,0.7005047931433634,1764150898.133464,0.895290263577279,0.642790984871874,0.8799395154603803,0.8025193188800677,43.192920145,1.1440798668480097,0.8058521916804812,0.6407991924982237,0.8058521916804812,0.642790984871874,1.1440798668480097
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0001,nep,1,,lstm,45,sum,1151607,1151607,0.01,kgnrz4qf,splendid-puddle-1636,0.6176562740714618,0.92837727173643,24,0.49982172522127016,0.49982172522127016,0.6957686503780316,43,0.6957686503780316,1764150952.9026244,0.9273774498294408,0.6720901512812596,0.8638169347816649,0.8106814517250543,43.561217451,1.058221844457925,0.8109217780176569,0.6176562740714618,0.8109217780176569,0.6720901512812596,1.058221844457925
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0001,nep,1,,lstm,41,sum,1133077,1133077,0.01,53nkjeo7,smart-breeze-1637,0.390359693634782,0.7489567016982978,24,0.5874948121430902,0.5874948121430902,0.6981352515021533,34,0.6981352515021533,1764150997.7464073,0.7489567016982978,0.8924868626615537,0.7069730951000117,0.7067543364878219,34.669214605,0.3330416734237898,0.8640981489453293,0.390359693634782,0.8640981489453293,0.8923448373810539,0.33619310476278447
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0001,nep,1,,lstm,42,sum,1133077,1133077,0.01,3vefwol9,genial-microwave-1638,0.38371267355673794,0.7486089711296949,24,0.5846720969322885,0.5833802131656116,0.6976812885693318,34,0.6976812885693318,1764151042.8985012,0.7351481862034992,0.8922028121005539,0.6752970879295641,0.6752970879295641,34.512256665,0.34535175527196904,0.8622470942746449,0.38371267355673794,0.8622470942746449,0.8907825592955546,0.3498966986102622
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0001,nep,1,,lstm,43,sum,1133077,1133077,0.01,n1ve6180,giddy-armadillo-1639,0.38541528838901135,0.7644917241993012,24,0.5793855433108936,0.5793855433108936,0.6972295436785234,33,0.6972295436785234,1764151087.0439434,0.7503178494505848,0.865928135208067,0.6927847913035851,0.6812125583074933,33.967010424,0.4257436854445516,0.8685751183814033,0.38541528838901135,0.8685751183814033,0.8372390285470814,0.4318549133569506
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0001,nep,1,,lstm,44,sum,1133077,1133077,0.01,ge72fdrh,stellar-forest-1640,0.3863237620734265,0.7402251771423835,24,0.5858690111584772,0.5858690111584772,0.6959065562530268,34,0.6959065562530268,1764151131.366953,0.7379031196911724,0.8883681295270558,0.6876786171992112,0.6876786171992112,34.055121844,0.37525909506720995,0.8654756780025828,0.3863237620734265,0.8654756780025828,0.8778582587700611,0.3755111235174464
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0001,nep,1,,lstm,45,sum,1133077,1133077,0.01,ol5bh8yb,stoic-snowball-1641,0.3869532624966001,0.7495257227685942,24,0.5799012677196382,0.5799012677196382,0.7024710140811232,34,0.7024710140811232,1764151175.3809705,0.7495257227685942,0.8912086351370544,0.6503912846213493,0.646556852216359,34.141715332,0.3439068980488549,0.8627206198880758,0.3869532624966001,0.8627206198880758,0.8903564834540548,0.34540001815429655
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0001,nep,1,,lstm,41,sum,141725,141725,0.01,tz6eguab,azure-bush-1642,0.4260955329304249,1.308954504427993,24,0.6079276347124641,0.6079276347124641,0.6525287955135826,68,0.6525287955135826,1764151257.238606,1.3043103961560056,0.7645839290820704,2.141916915182049,1.9629930299726732,68.930168825,0.7574847380638395,0.8422745138073605,0.4260955329304249,0.8422745138073605,0.7645839290820704,0.7574847380638395
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0001,nep,1,,lstm,42,sum,141725,141725,0.01,g78fsfvt,flowing-plant-1643,0.42399617386065463,1.307410521135011,24,0.6110702815437249,0.6110702815437249,0.6380906765385069,69,0.6380906765385069,1764151340.138631,1.3073850391437436,0.7888904775521876,1.9973209526050013,1.9472398093880536,69.84660817,0.7434468376387655,0.8423851088084665,0.42399617386065463,0.8423851088084665,0.7888904775521876,0.7434468376387655
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0001,nep,1,,lstm,43,sum,141725,141725,0.01,z1zwt3mi,visionary-terrain-1644,0.428201692452761,1.2889187905595478,24,0.6127483844858496,0.6127483844858496,0.6455015109185248,68,0.6455015109185248,1764151421.701518,1.2889187905595478,0.7934122104661138,2.279856433468203,2.0228907477354574,68.657585394,0.7327881031183642,0.8404624572507784,0.428201692452761,0.8404624572507784,0.7934122104661138,0.7327881031183642
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0001,nep,1,,lstm,44,sum,141725,141725,0.01,k5bcnf5i,ethereal-resonance-1645,0.40444520055561134,1.3244805043173886,24,0.6112814922469308,0.6112814922469308,0.6343200172949898,68,0.6343200172949898,1764151503.3686917,1.285669179960834,0.8026880183014012,1.9528127325954936,1.9528127325954936,68.671586171,0.7206794430877537,0.8443673115205962,0.40444520055561134,0.8443673115205962,0.8026880183014012,0.7206794430877537
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0001,nep,1,,lstm,45,sum,141725,141725,0.01,estr4b5m,firm-leaf-1646,0.41991163536156023,1.3481449225407722,24,0.6096663351290024,0.6096663351290024,0.6411656037553854,68,0.6411656037553854,1764151584.9788923,1.320907201772422,0.7876036602802402,2.216841364472738,2.047202203370586,68.455831485,0.7187505051310417,0.8436867268984057,0.41991163536156023,0.8436867268984057,0.7859415213039749,0.7187505051310417
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0001,nep,1,,lstm,41,sum,141982,141982,0.01,57k8iaci,ruby-aardvark-1647,0.31190336827993137,0.9836773081932058,24,0.5195623741356731,0.5195623741356731,0.5303689809179735,231,0.5303689809179735,1764151841.9331758,0.7877960780487049,0.8618328687407166,1.3536261126206308,1.294715005763627,231.747998543,0.3783935574403556,0.8854616912940908,0.31190336827993137,0.8854616912940908,0.8601271016881329,0.3783935574403556
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0001,nep,1,,lstm,42,sum,141982,141982,0.01,arx5n77c,lemon-yogurt-1648,0.33157747648151575,0.9932993564547112,18,0.5240164112715815,0.5240164112715815,0.5355946387482976,174,0.5355946387482976,1764152040.0921888,0.7922592238116778,0.8533243805996975,1.493716049383207,1.350943910361748,174.274927111,0.4006865620528203,0.8782192802512754,0.33157747648151575,0.8782192802512754,0.8533243805996975,0.4006865620528203
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0001,nep,1,,lstm,43,sum,141982,141982,0.01,gpi7c8kp,curious-glitter-1649,0.3170320228033983,1.0139510236695313,19,0.5227965847313097,0.5227965847313097,0.5343863494506788,181,0.5343863494506788,1764152245.7225263,0.8171776251963312,0.8705990870924641,1.360467257364413,1.1934193994649631,181.970559329,0.3789851918612718,0.8844639362429558,0.3170320228033983,0.8844639362429558,0.8705990870924641,0.3789851918612718
